time,X,Y,Z,E1,E2,LP,RS,WS,MPT,MPA,MPW,LOAD,CONTACT,Real_WS,BEAD_NUMBER,LASER_ON,GET_WORKING_DISTANCE,WD
01_09_10_43_50_688,71.63,81.81,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.34229,0.0,1,False,True,
01_09_10_43_50_703,71.63,81.81,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.34229,0.0,1,False,True,
01_09_10_43_50_714,71.63,81.81,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.65967,0.39649,0.0,1,False,True,
01_09_10_43_50_738,71.63,81.81,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.48681,0.0,1,False,True,
01_09_10_43_50_746,72.1,80.97,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.38616,0.0,1,False,True,
01_09_10_43_50_765,72.1,80.97,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.4081,0.0,1,False,True,
01_09_10_43_50_772,72.1,80.97,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.4081,0.0,1,False,True,
01_09_10_43_50_786,72.1,80.97,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.48294,0.0,1,False,True,
01_09_10_43_50_794,72.1,80.97,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.34745,0.0,1,False,True,
01_09_10_43_50_808,72.1,80.97,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.50745,0.0,1,False,True,
01_09_10_43_50_829,72.1,80.97,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66999,0.41455,0.0,1,False,True,
01_09_10_43_50_845,72.1,80.97,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66612,0.49971,0.0,1,False,True,
01_09_10_43_50_853,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66483,0.51132,0.0,1,False,True,
01_09_10_43_50_862,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66483,0.51132,0.0,1,False,True,
01_09_10_43_50_870,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.68677,0.4481,0.0,1,False,True,
01_09_10_43_50_879,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.34616,0.0,1,False,True,
01_09_10_43_50_889,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.43778,0.0,1,False,True,
01_09_10_43_50_897,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.40939,0.0,1,False,True,
01_09_10_43_50_917,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66096,0.51261,0.0,1,False,True,
01_09_10_43_50_928,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.36294,0.0,1,False,True,
01_09_10_43_50_937,72.58,80.15,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.43648,0.0,1,False,True,
01_09_10_43_50_950,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.41584,0.0,1,False,True,
01_09_10_43_50_958,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.33713,0.0,1,False,True,
01_09_10_43_50_979,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.48552,0.0,1,False,True,
01_09_10_43_50_979,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.48552,0.0,1,False,True,
01_09_10_43_50_996,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.48552,0.0,1,False,True,
01_09_10_43_51_012,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.45197,0.0,1,False,True,
01_09_10_43_51_022,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.67645,0.32939,0.0,1,False,True,
01_09_10_43_51_032,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.67645,0.32939,0.0,1,False,True,
01_09_10_43_51_040,73.05,79.32,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.45838,0.41197,0.0,1,False,True,
01_09_10_43_51_051,73.54,78.49,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.45838,0.41197,0.0,1,False,True,
01_09_10_43_51_061,73.54,78.49,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67774,0.44036,0.0,1,False,True,
01_09_10_43_51_061,73.54,78.49,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67774,0.44036,0.0,1,False,True,
01_09_10_43_51_075,73.54,78.49,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.36036,0.0,1,False,True,
01_09_10_43_51_102,73.54,78.49,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.00105,0.0,0.0,2.66483,0.43778,0.0,1,False,True,
01_09_10_43_51_102,73.54,78.49,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.00105,0.0,0.0,2.66483,0.43778,0.0,1,False,True,
01_09_10_43_51_123,73.54,78.49,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.67386,0.48165,0.0,1,False,True,
01_09_10_43_51_136,73.54,78.49,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.35391,0.0,1,False,True,
01_09_10_43_51_145,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.48939,0.0,1,False,True,
01_09_10_43_51_153,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.00105,0.0,0.0,2.6687,0.39907,0.0,1,False,True,
01_09_10_43_51_161,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6829,0.47003,0.0,1,False,True,
01_09_10_43_51_176,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.32681,0.0,1,False,True,
01_09_10_43_51_176,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.32681,0.0,1,False,True,
01_09_10_43_51_197,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.41842,0.0,1,False,True,
01_09_10_43_51_206,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.3552,0.0,1,False,True,
01_09_10_43_51_217,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.65709,0.44939,0.0,1,False,True,
01_09_10_43_51_217,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.65709,0.44939,0.0,1,False,True,
01_09_10_43_51_226,74.19,77.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.3681,0.0,1,False,True,
01_09_10_43_51_247,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.41326,0.0,1,False,True,
01_09_10_43_51_260,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66354,0.36165,0.0,1,False,True,
01_09_10_43_51_269,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66354,0.36165,0.0,1,False,True,
01_09_10_43_51_277,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.34487,0.0,1,False,True,
01_09_10_43_51_285,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66999,0.41455,0.0,1,False,True,
01_09_10_43_51_294,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.36423,0.0,1,False,True,
01_09_10_43_51_305,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.39132,0.0,1,False,True,
01_09_10_43_51_316,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67257,0.44036,0.0,1,False,True,
01_09_10_43_51_316,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67257,0.44036,0.0,1,False,True,
01_09_10_43_51_330,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.31262,0.0,1,False,True,
01_09_10_43_51_351,74.67,76.51,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.37068,0.0,1,False,True,
01_09_10_43_51_364,75.15,75.68,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.37068,0.0,1,False,True,
01_09_10_43_51_372,75.15,75.68,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.41197,0.0,1,False,True,
01_09_10_43_51_372,75.15,75.68,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.41197,0.0,1,False,True,
01_09_10_43_51_405,75.15,75.68,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.39778,0.0,1,False,True,
01_09_10_43_51_413,75.15,75.68,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.39778,0.0,1,False,True,
01_09_10_43_51_420,75.15,75.68,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.67128,0.59906,0.0,1,False,True,
01_09_10_43_51_428,75.15,75.68,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.31907,0.0,1,False,True,
01_09_10_43_51_445,75.15,75.68,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.38487,0.0,1,False,True,
01_09_10_43_51_454,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.37842,0.0,1,False,True,
01_09_10_43_51_454,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.37842,0.0,1,False,True,
01_09_10_43_51_465,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66999,0.53455,0.0,1,False,True,
01_09_10_43_51_483,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.41584,0.0,1,False,True,
01_09_10_43_51_491,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.39391,0.0,1,False,True,
01_09_10_43_51_516,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.40681,0.0,1,False,True,
01_09_10_43_51_529,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66612,0.3552,0.0,1,False,True,
01_09_10_43_51_537,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66612,0.461,0.0,1,False,True,
01_09_10_43_51_552,75.64,74.85,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66999,0.40552,0.0,1,False,True,
01_09_10_43_51_561,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66999,0.40552,0.0,1,False,True,
01_09_10_43_51_570,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66999,0.40552,0.0,1,False,True,
01_09_10_43_51_579,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.35003,0.0,1,False,True,
01_09_10_43_51_596,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.42487,0.0,1,False,True,
01_09_10_43_51_604,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.41455,0.0,1,False,True,
01_09_10_43_51_614,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.43648,0.0,1,False,True,
01_09_10_43_51_624,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.34745,0.0,1,False,True,
01_09_10_43_51_632,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.34745,0.0,1,False,True,
01_09_10_43_51_640,76.12,74.02,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.45326,0.0,1,False,True,
01_09_10_43_51_664,76.6,73.18,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66096,0.46874,0.0,1,False,True,
01_09_10_43_51_675,76.6,73.18,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66096,0.46874,0.0,1,False,True,
01_09_10_43_51_684,76.6,73.18,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.32939,0.0,1,False,True,
01_09_10_43_51_684,76.6,73.18,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.32939,0.0,1,False,True,
01_09_10_43_51_701,76.6,73.18,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.41455,0.0,1,False,True,
01_09_10_43_51_710,76.6,73.18,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66741,0.41068,0.0,1,False,True,
01_09_10_43_51_718,76.6,73.18,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66741,0.41068,0.0,1,False,True,
01_09_10_43_51_740,76.6,73.18,-2.96,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.45197,0.0,1,False,True,
01_09_10_43_51_748,77.08,72.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.36552,0.0,1,False,True,
01_09_10_43_51_756,77.08,72.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.65193,0.3681,0.0,1,False,True,
01_09_10_43_51_773,77.08,72.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.48036,0.0,1,False,True,
01_09_10_43_51_781,77.08,72.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.48036,0.0,1,False,True,
01_09_10_43_51_797,77.08,72.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.46874,0.0,1,False,True,
01_09_10_43_51_817,77.08,72.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.35778,0.0,1,False,True,
01_09_10_43_51_833,77.08,72.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.39391,0.0,1,False,True,
01_09_10_43_51_841,77.08,72.35,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.39391,0.0,1,False,True,
01_09_10_43_51_849,77.56,71.52,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.45197,0.0,1,False,True,
01_09_10_43_51_858,77.56,71.52,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.37455,0.0,1,False,True,
01_09_10_43_51_866,77.56,71.52,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.6687,0.47648,0.0,1,False,True,
01_09_10_43_51_876,77.56,71.52,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.3552,0.0,1,False,True,
01_09_10_43_51_896,77.56,71.52,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66741,0.44423,0.0,1,False,True,
01_09_10_43_51_906,77.56,71.52,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.4339,0.0,1,False,True,
01_09_10_43_51_926,77.56,71.52,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.45326,0.0,1,False,True,
01_09_10_43_51_926,77.56,71.52,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.45326,0.0,1,False,True,
01_09_10_43_51_960,78.04,70.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66999,0.35003,0.0,1,False,True,
01_09_10_43_51_969,78.04,70.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.68161,0.3952,0.0,1,False,True,
01_09_10_43_51_976,78.04,70.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.68161,0.3952,0.0,1,False,True,
01_09_10_43_51_985,78.04,70.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66225,0.47003,0.0,1,False,True,
01_09_10_43_52_002,78.04,70.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.67386,0.39132,0.0,1,False,True,
01_09_10_43_52_017,78.04,70.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.47261,0.0,1,False,True,
01_09_10_43_52_026,78.04,70.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.31649,0.0,1,False,True,
01_09_10_43_52_034,78.04,70.69,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.31649,0.0,1,False,True,
01_09_10_43_52_050,78.51,69.86,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66483,0.39907,0.0,1,False,True,
01_09_10_43_52_069,78.51,69.86,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.34874,0.0,1,False,True,
01_09_10_43_52_082,78.51,69.86,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.46874,0.0,1,False,True,
01_09_10_43_52_090,78.51,69.86,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.38616,0.0,1,False,True,
01_09_10_43_52_107,78.51,69.86,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.44423,0.0,1,False,True,
01_09_10_43_52_116,78.51,69.86,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.6687,0.39907,0.0,1,False,True,
01_09_10_43_52_123,78.51,69.86,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66612,0.48423,0.0,1,False,True,
01_09_10_43_52_131,78.51,69.86,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66612,0.48423,0.0,1,False,True,
01_09_10_43_52_142,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.41197,0.0,1,False,True,
01_09_10_43_52_161,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.41197,0.0,1,False,True,
01_09_10_43_52_172,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67128,0.45842,0.0,1,False,True,
01_09_10_43_52_172,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67128,0.45842,0.0,1,False,True,
01_09_10_43_52_183,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.47519,0.0,1,False,True,
01_09_10_43_52_203,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.37584,0.0,1,False,True,
01_09_10_43_52_215,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66225,0.45842,0.0,1,False,True,
01_09_10_43_52_225,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.67774,0.341,0.0,1,False,True,
01_09_10_43_52_244,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.44552,0.0,1,False,True,
01_09_10_43_52_244,78.99,69.03,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.44552,0.0,1,False,True,
01_09_10_43_52_268,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.37842,0.0,1,False,True,
01_09_10_43_52_277,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.6687,0.35391,0.0,1,False,True,
01_09_10_43_52_285,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.43907,0.0,1,False,True,
01_09_10_43_52_297,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66483,0.39132,0.0,1,False,True,
01_09_10_43_52_305,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.39391,0.0,1,False,True,
01_09_10_43_52_323,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66741,0.33842,0.0,1,False,True,
01_09_10_43_52_330,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.45326,0.0,1,False,True,
01_09_10_43_52_330,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.45326,0.0,1,False,True,
01_09_10_43_52_342,79.71,67.78,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66354,0.45326,0.0,1,False,True,
01_09_10_43_52_370,80.2,66.95,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.64806,0.45326,0.0,1,False,True,
01_09_10_43_52_381,80.2,66.95,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.64806,0.45326,0.0,1,False,True,
01_09_10_43_52_391,80.2,66.95,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66225,0.36036,0.0,1,False,True,
01_09_10_43_52_404,80.2,66.95,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66225,0.36036,0.0,1,False,True,
01_09_10_43_52_414,80.2,66.95,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.38229,0.0,1,False,True,
01_09_10_43_52_431,80.2,66.95,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.6687,0.32423,0.0,1,False,True,
01_09_10_43_52_441,80.2,66.95,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.66612,0.4739,0.0,1,False,True,
01_09_10_43_52_448,80.68,66.13,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.42358,0.0,1,False,True,
01_09_10_43_52_456,80.68,66.13,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.67128,0.40036,0.0,1,False,True,
01_09_10_43_52_475,80.68,66.13,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.65838,0.44165,0.0,1,False,True,
01_09_10_43_52_483,80.68,66.13,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.51717,0.0,0.0,2.65838,0.44165,0.0,1,False,True,
01_09_10_43_52_499,80.68,66.13,-2.95,0.0,358.0,2800,0.009999999776482582,13107,706.25911,0.0,0.0,2.66612,0.42616,0.0,1,False,True,99.87
