time,X,Y,Z,E1,E2,S_LP,S_RS,S_WS,R_LP,R_RS,R_WS,MPT,MPA,MPW,LOAD,CONTACT,BEAD_NUMBER,LASER_ON
02_24_14_54_16_029,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.44161,0.421,6,False
02_24_14_54_16_106,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.42487,6,False
02_24_14_54_16_183,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.34229,6,False
02_24_14_54_16_353,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.40681,6,False
02_24_14_54_16_428,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.4481,6,False
02_24_14_54_16_503,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.40423,6,False
02_24_14_54_16_660,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.35391,6,False
02_24_14_54_16_828,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.44806,0.48552,6,False
02_24_14_54_16_905,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.41197,6,False
02_24_14_54_17_072,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.33713,6,False
02_24_14_54_17_149,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.42358,6,False
02_24_14_54_17_215,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.43907,6,False
02_24_14_54_17_296,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.39261,6,False
02_24_14_54_17_367,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.35003,6,False
02_24_14_54_17_437,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.36036,6,False
02_24_14_54_17_508,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.38487,6,False
02_24_14_54_17_597,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.41584,6,False
02_24_14_54_17_774,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.42613,0.38616,6,False
02_24_14_54_17_841,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42355,0.35262,6,False
02_24_14_54_17_917,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.45842,6,False
02_24_14_54_17_983,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.40423,6,False
02_24_14_54_18_059,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.32939,6,False
02_24_14_54_18_126,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.33842,6,False
02_24_14_54_18_203,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.41842,6,False
02_24_14_54_18_280,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.43261,6,False
02_24_14_54_18_341,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42871,0.36423,6,False
02_24_14_54_18_531,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42742,0.40165,6,False
02_24_14_54_18_607,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42871,0.42616,6,False
02_24_14_54_18_775,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.38874,6,False
02_24_14_54_18_864,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.43261,6,False
02_24_14_54_19_044,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.41326,6,False
02_24_14_54_19_116,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.4339,6,False
02_24_14_54_19_179,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.38745,6,False
02_24_14_54_19_248,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.49455,6,False
02_24_14_54_19_416,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.3281,6,False
02_24_14_54_19_483,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.34616,6,False
02_24_14_54_19_545,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.36681,6,False
02_24_14_54_19_617,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4171,0.32681,6,False
02_24_14_54_19_691,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.35649,6,False
02_24_14_54_19_760,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.39778,6,False
02_24_14_54_19_828,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.35133,6,False
02_24_14_54_19_898,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.39261,6,False
02_24_14_54_19_970,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.44036,6,False
02_24_14_54_20_036,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.36165,6,False
02_24_14_54_20_116,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.44552,6,False
02_24_14_54_20_194,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.32939,6,False
02_24_14_54_20_282,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.40552,6,False
02_24_14_54_20_353,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42871,0.45584,6,False
02_24_14_54_20_526,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.40036,6,False
02_24_14_54_20_602,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.39778,6,False
02_24_14_54_20_671,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.32423,6,False
02_24_14_54_20_747,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.35907,6,False
02_24_14_54_20_813,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.33197,6,False
02_24_14_54_20_872,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.33713,6,False
02_24_14_54_20_933,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.42097,0.44552,6,False
02_24_14_54_21_015,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.45455,6,False
02_24_14_54_21_078,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.32294,6,False
02_24_14_54_21_141,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43,0.39778,6,False
02_24_14_54_21_316,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.32939,6,False
02_24_14_54_21_379,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43129,0.33842,6,False
02_24_14_54_21_445,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.41068,6,False
02_24_14_54_21_513,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42742,0.42745,6,False
02_24_14_54_21_598,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.35391,6,False
02_24_14_54_21_684,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.4881,6,False
02_24_14_54_21_752,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.3681,6,False
02_24_14_54_21_813,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.44165,6,False
02_24_14_54_21_884,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.42874,6,False
02_24_14_54_21_961,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42742,0.42358,6,False
02_24_14_54_22_029,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43,0.41068,6,False
02_24_14_54_22_113,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.39003,6,False
02_24_14_54_22_177,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.39649,6,False
02_24_14_54_22_243,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.33455,6,False
02_24_14_54_22_315,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.32939,6,False
02_24_14_54_22_381,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.36423,6,False
02_24_14_54_22_445,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.39003,6,False
02_24_14_54_22_513,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.43907,6,False
02_24_14_54_22_578,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43516,0.37197,6,False
02_24_14_54_22_667,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.33971,6,False
02_24_14_54_22_750,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.41326,6,False
02_24_14_54_22_818,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.44681,6,False
02_24_14_54_22_892,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.41326,6,False
02_24_14_54_22_965,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42613,0.43261,6,False
02_24_14_54_23_061,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.43261,6,False
02_24_14_54_23_139,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.48165,6,False
02_24_14_54_23_203,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.39649,6,False
02_24_14_54_23_272,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.43132,6,False
02_24_14_54_23_332,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.3681,6,False
02_24_14_54_23_401,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42871,0.35133,6,False
02_24_14_54_23_467,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42484,0.32294,6,False
02_24_14_54_23_539,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40806,0.36036,6,False
02_24_14_54_23_617,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.32939,6,False
02_24_14_54_23_692,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42484,0.41068,6,False
02_24_14_54_23_775,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.34358,6,False
02_24_14_54_23_945,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.35907,6,False
02_24_14_54_24_015,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.39649,6,False
02_24_14_54_24_082,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.34616,6,False
02_24_14_54_24_148,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.35133,6,False
02_24_14_54_24_215,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.35778,6,False
02_24_14_54_24_280,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42355,0.46487,6,False
02_24_14_54_24_355,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.40036,6,False
02_24_14_54_24_425,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.39778,6,False
02_24_14_54_24_500,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.46745,6,False
02_24_14_54_24_563,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.44548,0.461,6,False
02_24_14_54_24_640,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.32294,6,False
02_24_14_54_24_699,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.39907,6,False
02_24_14_54_24_776,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43258,0.33584,6,False
02_24_14_54_24_848,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.3552,6,False
02_24_14_54_24_917,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42613,0.31907,6,False
02_24_14_54_25_092,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.43132,6,False
02_24_14_54_25_164,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.38745,6,False
02_24_14_54_25_339,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.36681,6,False
02_24_14_54_25_402,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42226,0.39132,6,False
02_24_14_54_25_482,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.3552,6,False
02_24_14_54_25_559,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.30229,6,False
02_24_14_54_25_618,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42742,0.33197,6,False
02_24_14_54_25_692,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.381,6,False
02_24_14_54_25_770,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43258,0.44681,6,False
02_24_14_54_25_937,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.37455,6,False
02_24_14_54_26_025,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.34229,6,False
02_24_14_54_26_103,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.39003,6,False
02_24_14_54_26_163,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.4481,6,False
02_24_14_54_26_227,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.46229,6,False
02_24_14_54_26_297,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.3552,6,False
02_24_14_54_26_370,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.31004,6,False
02_24_14_54_26_434,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.29068,6,False
02_24_14_54_26_509,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42871,0.45584,6,False
02_24_14_54_26_584,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42226,0.45584,6,False
02_24_14_54_26_652,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.38229,6,False
02_24_14_54_26_740,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.39003,6,False
02_24_14_54_26_812,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.39132,6,False
02_24_14_54_26_885,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.40939,6,False
02_24_14_54_26_959,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.46229,6,False
02_24_14_54_27_028,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42355,0.44294,6,False
02_24_14_54_27_127,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.45842,6,False
02_24_14_54_27_197,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42226,0.43907,6,False
02_24_14_54_27_262,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.38487,6,False
02_24_14_54_27_343,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.39261,6,False
02_24_14_54_27_402,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42742,0.38358,6,False
02_24_14_54_27_490,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41968,0.29713,6,False
02_24_14_54_27_566,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.38745,6,False
02_24_14_54_27_622,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.30358,6,False
02_24_14_54_27_694,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.3552,6,False
02_24_14_54_27_765,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43258,0.45326,6,False
02_24_14_54_27_842,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.2481,6,False
02_24_14_54_27_907,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.45713,6,False
02_24_14_54_27_982,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.45326,6,False
02_24_14_54_28_048,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.38487,6,False
02_24_14_54_28_117,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.28294,6,False
02_24_14_54_28_177,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.3152,6,False
02_24_14_54_28_247,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.36552,6,False
02_24_14_54_28_323,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.38487,6,False
02_24_14_54_28_392,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.35262,6,False
02_24_14_54_28_491,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.44681,6,False
02_24_14_54_28_553,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.43129,0.37584,6,False
02_24_14_54_28_630,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.45326,6,False
02_24_14_54_28_688,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42613,0.41713,6,False
02_24_14_54_28_764,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.46874,6,False
02_24_14_54_28_833,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.37455,6,False
02_24_14_54_28_905,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.48294,6,False
02_24_14_54_28_980,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.3152,6,False
02_24_14_54_29_052,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42871,0.37326,6,False
02_24_14_54_29_142,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.37326,6,False
02_24_14_54_29_228,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.47132,6,False
02_24_14_54_29_279,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.42484,0.4339,6,False
02_24_14_54_29_358,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.47003,6,False
02_24_14_54_29_520,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.36552,6,False
02_24_14_54_29_686,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.42484,0.38874,6,False
02_24_14_54_29_858,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42742,0.44294,6,False
02_24_14_54_29_949,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.00105,0.0,0.0,2.42871,0.37068,6,False
02_24_14_54_30_021,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.4739,6,False
02_24_14_54_30_189,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.40423,6,False
02_24_14_54_30_259,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42484,0.381,6,False
02_24_14_54_30_327,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.38745,6,False
